ID,Micro_Comm
10226,Artificial_Intelligence/Machine_Learning
10227,Programming/Object_Oriented
10228,Artificial_Intelligence/Machine_Learning
10229,Artificial_Intelligence/Machine_Learning
10230,Artificial_Intelligence/Planning
10231,Programming/Software_Development
10232,Artificial_Intelligence/Machine_Learning
10233,Databases/Deductive
10234,Artificial_Intelligence/Machine_Learning
10235,Artificial_Intelligence/Vision_and_Pattern_Recognition
10236,Artificial_Intelligence/Vision_and_Pattern_Recognition
10237,Artificial_Intelligence/Machine_Learning
10238,Artificial_Intelligence/Knowledge_Representation
10239,Encryption_and_Compression/Compression
10240,Encryption_and_Compression/Compression
10241,Artificial_Intelligence/NLP
10242,Operating_Systems/Memory_Management
10243,Information_Retrieval/Retrieval
10244,Artificial_Intelligence/Games_and_Search
10245,Artificial_Intelligence/Machine_Learning
10246,Artificial_Intelligence/Robotics
10247,Artificial_Intelligence/Machine_Learning
10248,Operating_Systems/Distributed
10249,Data_Structures__Algorithms_and_Theory/Randomized
10250,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10251,Artificial_Intelligence/Vision_and_Pattern_Recognition
10252,Artificial_Intelligence/Machine_Learning
10253,Artificial_Intelligence/Agents
10254,Programming/Software_Development
10255,Artificial_Intelligence/Machine_Learning
10256,Networking/Routing
10257,Information_Retrieval/Digital_Library
10258,Artificial_Intelligence/Machine_Learning
10259,Artificial_Intelligence/Machine_Learning
10260,Encryption_and_Compression/Encryption
10261,Artificial_Intelligence/Knowledge_Representation
10262,Databases/Performance
10263,Networking/Routing
10264,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10265,Data_Structures__Algorithms_and_Theory/Logic
10266,Artificial_Intelligence/Agents
10267,Artificial_Intelligence/Speech
10268,Data_Structures__Algorithms_and_Theory/Parallel
10269,Programming/Software_Development
10270,Data_Structures__Algorithms_and_Theory/Hashing
10271,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10272,Programming/Object_Oriented
10273,Networking/Routing
10274,Networking/Routing
10275,Programming/Compiler_Design
10276,Hardware_and_Architecture/Logic_Design
10277,Networking/Routing
10278,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10279,Data_Structures__Algorithms_and_Theory/Parallel
10280,Artificial_Intelligence/Machine_Learning
10281,Human_Computer_Interaction/Cooperative
10282,Programming/Compiler_Design
10283,Operating_Systems/Memory_Management
10284,Artificial_Intelligence/Agents
10285,Programming/Semantics
10286,Operating_Systems/Realtime
10287,Networking/Routing
10288,Networking/Routing
10289,Artificial_Intelligence/Machine_Learning
10290,Programming/Software_Development
10291,Programming/Software_Development
10292,Programming/Compiler_Design
10293,Artificial_Intelligence/Machine_Learning
10294,Artificial_Intelligence/Robotics
10295,Networking/Routing
10296,Artificial_Intelligence/Speech
10297,Artificial_Intelligence/Knowledge_Representation
10298,Artificial_Intelligence/Machine_Learning
10299,Data_Structures__Algorithms_and_Theory/Parallel
10300,Artificial_Intelligence/Vision_and_Pattern_Recognition
10301,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10302,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10303,Artificial_Intelligence/Robotics
10304,Artificial_Intelligence/Machine_Learning
10305,Operating_Systems/Memory_Management
10306,Artificial_Intelligence/Robotics
10307,Artificial_Intelligence/Robotics
10308,Data_Structures__Algorithms_and_Theory/Logic
10309,Hardware_and_Architecture/VLSI
10310,Hardware_and_Architecture/VLSI
10311,Artificial_Intelligence/Machine_Learning
10312,Encryption_and_Compression/Compression
10313,Artificial_Intelligence/Machine_Learning
10314,Artificial_Intelligence/Machine_Learning
10315,Encryption_and_Compression/Encryption
10316,Artificial_Intelligence/Machine_Learning
10317,Programming/Debugging
10318,Artificial_Intelligence/Machine_Learning
10319,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10320,Encryption_and_Compression/Encryption
10321,Data_Structures__Algorithms_and_Theory/Randomized
10322,Artificial_Intelligence/Vision_and_Pattern_Recognition
10323,Programming/Garbage_Collection
10324,Programming/Functional
10325,Programming/Software_Development
10326,Human_Computer_Interaction/Multimedia
10327,Artificial_Intelligence/Machine_Learning
10328,Artificial_Intelligence/Robotics
10329,Data_Structures__Algorithms_and_Theory/Formal_Languages
10330,Databases/Object_Oriented
10331,Operating_Systems/Realtime
10332,Artificial_Intelligence/Machine_Learning
10333,Operating_Systems/Memory_Management
10334,Artificial_Intelligence/Machine_Learning
10335,Programming/Software_Development
10336,Operating_Systems/Fault_Tolerance
10337,Databases/Performance
10338,Databases/Object_Oriented
10339,Programming/Software_Development
10340,Encryption_and_Compression/Security
10341,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10342,Operating_Systems/Distributed
10343,Programming/Software_Development
10344,Programming/Compiler_Design
10345,Data_Structures__Algorithms_and_Theory/Parallel
10346,Artificial_Intelligence/Robotics
10347,Artificial_Intelligence/Machine_Learning
10348,Artificial_Intelligence/Machine_Learning
10349,Artificial_Intelligence/Machine_Learning
10350,Artificial_Intelligence/Speech
10351,Operating_Systems/Memory_Management
10352,Operating_Systems/Memory_Management
10353,Artificial_Intelligence/Machine_Learning
10354,Artificial_Intelligence/Machine_Learning
10355,Programming/Java
10356,Artificial_Intelligence/Robotics
10357,Artificial_Intelligence/Knowledge_Representation
10358,Artificial_Intelligence/Planning
10359,Artificial_Intelligence/Planning
10360,Networking/Routing
10361,Artificial_Intelligence/Machine_Learning
10362,Artificial_Intelligence/Machine_Learning
10363,Programming/Compiler_Design
10364,Artificial_Intelligence/Data_Mining
10365,Networking/Protocols
10366,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10367,Artificial_Intelligence/Machine_Learning
10368,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10369,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10370,Artificial_Intelligence/Games_and_Search
10371,Artificial_Intelligence/Games_and_Search
10372,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10373,Programming/Software_Development
10374,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10375,Databases/Object_Oriented
10376,Artificial_Intelligence/Robotics
10377,Programming/Compiler_Design
10378,Programming/Compiler_Design
10379,Programming/Compiler_Design
10380,Artificial_Intelligence/Machine_Learning
10381,Artificial_Intelligence/Machine_Learning
10382,Operating_Systems/Memory_Management
10383,Databases/Deductive
10384,Programming/Logic
10385,Operating_Systems/Realtime
10386,Operating_Systems/Realtime
10387,Operating_Systems/Distributed
10388,Databases/Concurrency
10389,Artificial_Intelligence/Machine_Learning
10390,Artificial_Intelligence/Machine_Learning
10391,Artificial_Intelligence/Robotics
10392,Artificial_Intelligence/Robotics
10393,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10394,Databases/Temporal
10395,Operating_Systems/Memory_Management
10396,Networking/Protocols
10397,Networking/Protocols
10398,Artificial_Intelligence/Games_and_Search
10399,Artificial_Intelligence/Robotics
10400,Artificial_Intelligence/Machine_Learning
10401,Hardware_and_Architecture/Memory_Structures
10402,Operating_Systems/Distributed
10403,Artificial_Intelligence/Machine_Learning
10404,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10405,Artificial_Intelligence/Machine_Learning
10406,Artificial_Intelligence/Machine_Learning
10407,Databases/Object_Oriented
10408,Artificial_Intelligence/Agents
10409,Data_Structures__Algorithms_and_Theory/Parallel
10410,Networking/Routing
10411,Databases/Deductive
10412,Hardware_and_Architecture/VLSI
10413,Operating_Systems/Distributed
10414,Artificial_Intelligence/Vision_and_Pattern_Recognition
10415,Operating_Systems/Distributed
10416,Artificial_Intelligence/Machine_Learning
10417,Artificial_Intelligence/Machine_Learning
10418,Artificial_Intelligence/Machine_Learning
10419,Artificial_Intelligence/Machine_Learning
10420,Databases/Deductive
10421,Artificial_Intelligence/Robotics
10422,Artificial_Intelligence/Machine_Learning
10423,Databases/Temporal
10424,Encryption_and_Compression/Compression
10425,Artificial_Intelligence/Agents
10426,Operating_Systems/Memory_Management
10427,Artificial_Intelligence/Games_and_Search
10428,Artificial_Intelligence/Machine_Learning
10429,Human_Computer_Interaction/Multimedia
10430,Artificial_Intelligence/NLP
10431,Data_Structures__Algorithms_and_Theory/Sorting
10432,Artificial_Intelligence/Machine_Learning
10433,Artificial_Intelligence/Machine_Learning
10434,Networking/Routing
10435,Artificial_Intelligence/Machine_Learning
10436,Databases/Concurrency
10437,Databases/Concurrency
10438,Artificial_Intelligence/Machine_Learning
10439,Programming/Compiler_Design
10440,Operating_Systems/Distributed
10441,Artificial_Intelligence/Machine_Learning
10442,Artificial_Intelligence/Speech
10443,Networking/Routing
10444,Artificial_Intelligence/Vision_and_Pattern_Recognition
10445,Programming/Logic
10446,Programming/Logic
10447,Programming/Software_Development
10448,Hardware_and_Architecture/Memory_Structures
10449,Operating_Systems/Realtime
10450,Operating_Systems/Realtime
10451,Databases/Deductive
10452,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10453,Artificial_Intelligence/Robotics
10454,Programming/Compiler_Design
10455,Artificial_Intelligence/Games_and_Search
10456,Artificial_Intelligence/Games_and_Search
10457,Databases/Object_Oriented
10458,Artificial_Intelligence/Data_Mining
10459,Operating_Systems/Distributed
10460,Operating_Systems/Distributed
10461,Networking/Protocols
10462,Networking/Protocols
10463,Operating_Systems/Distributed
10464,Programming/Software_Development
10465,Operating_Systems/Distributed
10466,Artificial_Intelligence/Planning
10467,Artificial_Intelligence/Knowledge_Representation
10468,Artificial_Intelligence/Planning
10469,Encryption_and_Compression/Encryption
10470,Operating_Systems/Memory_Management
10471,Artificial_Intelligence/Machine_Learning
10472,Artificial_Intelligence/Machine_Learning
10473,Artificial_Intelligence/Vision_and_Pattern_Recognition
10474,Operating_Systems/Fault_Tolerance
10475,Artificial_Intelligence/Vision_and_Pattern_Recognition
10476,Artificial_Intelligence/Vision_and_Pattern_Recognition
10477,Hardware_and_Architecture/Logic_Design
10478,Programming/Logic
10479,Artificial_Intelligence/Speech
10480,Networking/Protocols
10481,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10482,Artificial_Intelligence/Machine_Learning
10483,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10484,Artificial_Intelligence/Machine_Learning
10485,Networking/Routing
10486,Networking/Wireless
10487,Artificial_Intelligence/Knowledge_Representation
10488,Hardware_and_Architecture/Microprogramming
10489,Artificial_Intelligence/Knowledge_Representation
10490,Artificial_Intelligence/Machine_Learning
10491,Artificial_Intelligence/Data_Mining
10492,Programming/Software_Development
10493,Artificial_Intelligence/Machine_Learning
10494,Encryption_and_Compression/Encryption
10495,Encryption_and_Compression/Encryption
10496,Data_Structures__Algorithms_and_Theory/Parallel
10497,Artificial_Intelligence/Vision_and_Pattern_Recognition
10498,Programming/Debugging
10499,Artificial_Intelligence/Theorem_Proving
10500,Artificial_Intelligence/Theorem_Proving
10501,Programming/Garbage_Collection
10502,Programming/Debugging
10503,Hardware_and_Architecture/Memory_Structures
10504,Artificial_Intelligence/Vision_and_Pattern_Recognition
10505,Operating_Systems/Memory_Management
10506,Programming/Functional
10507,Networking/Protocols
10508,Artificial_Intelligence/Games_and_Search
10509,Programming/Compiler_Design
10510,Programming/Software_Development
10511,Artificial_Intelligence/Machine_Learning
10512,Encryption_and_Compression/Compression
10513,Encryption_and_Compression/Compression
10514,Information_Retrieval/Retrieval
10515,Databases/Relational
10516,Databases/Performance
10517,Operating_Systems/Memory_Management
10518,Operating_Systems/Memory_Management
10519,Networking/Internet
10520,Networking/Internet
10521,Artificial_Intelligence/Vision_and_Pattern_Recognition
10522,Artificial_Intelligence/Vision_and_Pattern_Recognition
10523,Artificial_Intelligence/Data_Mining
10524,Programming/Java
10525,Programming/Compiler_Design
10526,Artificial_Intelligence/Machine_Learning
10527,Hardware_and_Architecture/Logic_Design
10528,Hardware_and_Architecture/Logic_Design
10529,Databases/Object_Oriented
10530,Artificial_Intelligence/Machine_Learning
10531,Artificial_Intelligence/Machine_Learning
10532,Human_Computer_Interaction/Cooperative
10533,Programming/Software_Development
10534,Artificial_Intelligence/Machine_Learning
10535,Artificial_Intelligence/Machine_Learning
10536,Data_Structures__Algorithms_and_Theory/Randomized
10537,Artificial_Intelligence/Vision_and_Pattern_Recognition
10538,Programming/Debugging
10539,Information_Retrieval/Retrieval
10540,Artificial_Intelligence/Data_Mining
10541,Programming/Compiler_Design
10542,Networking/Protocols
10543,Data_Structures__Algorithms_and_Theory/Logic
10544,Data_Structures__Algorithms_and_Theory/Logic
10545,Human_Computer_Interaction/Multimedia
10546,Artificial_Intelligence/Robotics
10547,Programming/Compiler_Design
10548,Artificial_Intelligence/Machine_Learning
10549,Artificial_Intelligence/Planning
10550,Artificial_Intelligence/Agents
10551,Encryption_and_Compression/Compression
10552,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10553,Networking/Protocols
10554,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10555,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10556,Artificial_Intelligence/Theorem_Proving
10557,Programming/Functional
10558,Programming/Debugging
10559,Programming/Semantics
10560,Data_Structures__Algorithms_and_Theory/Formal_Languages
10561,Encryption_and_Compression/Encryption
10562,Artificial_Intelligence/Speech
10563,Artificial_Intelligence/Robotics
10564,Programming/Compiler_Design
10565,Artificial_Intelligence/Machine_Learning
10566,Programming/Debugging
10567,Programming/Compiler_Design
10568,Networking/Protocols
10569,Artificial_Intelligence/Planning
10570,Artificial_Intelligence/Agents
10571,Operating_Systems/Distributed
10572,Hardware_and_Architecture/VLSI
10573,Artificial_Intelligence/Theorem_Proving
10574,Encryption_and_Compression/Encryption
10575,Artificial_Intelligence/Machine_Learning
10576,Artificial_Intelligence/Machine_Learning
10577,Artificial_Intelligence/Robotics
10578,Artificial_Intelligence/Data_Mining
10579,Artificial_Intelligence/Planning
10580,Programming/Functional
10581,Artificial_Intelligence/Games_and_Search
10582,Data_Structures__Algorithms_and_Theory/Formal_Languages
10583,Operating_Systems/Memory_Management
10584,Operating_Systems/Memory_Management
10585,Data_Structures__Algorithms_and_Theory/Formal_Languages
10586,Artificial_Intelligence/Knowledge_Representation
10587,Programming/Garbage_Collection
10588,Programming/Garbage_Collection
10589,Encryption_and_Compression/Encryption
10590,Encryption_and_Compression/Security
10591,Artificial_Intelligence/Vision_and_Pattern_Recognition
10592,Artificial_Intelligence/Vision_and_Pattern_Recognition
10593,Operating_Systems/Memory_Management
10594,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10595,Networking/Protocols
10596,Networking/Protocols
10597,Networking/Internet
10598,Databases/Object_Oriented
10599,Programming/Compiler_Design
10600,Artificial_Intelligence/Theorem_Proving
10601,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10602,Data_Structures__Algorithms_and_Theory/Parallel
10603,Programming/Object_Oriented
10604,Artificial_Intelligence/Vision_and_Pattern_Recognition
10605,Databases/Object_Oriented
10606,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10607,Data_Structures__Algorithms_and_Theory/Formal_Languages
10608,Artificial_Intelligence/Machine_Learning
10609,Artificial_Intelligence/Vision_and_Pattern_Recognition
10610,Artificial_Intelligence/Machine_Learning
10611,Operating_Systems/Realtime
10612,Programming/Compiler_Design
10613,Operating_Systems/Memory_Management
10614,Programming/Debugging
10615,Operating_Systems/Memory_Management
10616,Networking/Routing
10617,Artificial_Intelligence/Knowledge_Representation
10618,Artificial_Intelligence/Machine_Learning
10619,Programming/Logic
10620,Artificial_Intelligence/Games_and_Search
10621,Artificial_Intelligence/Games_and_Search
10622,Operating_Systems/Memory_Management
10623,Artificial_Intelligence/Vision_and_Pattern_Recognition
10624,Programming/Logic
10625,Programming/Garbage_Collection
10626,Encryption_and_Compression/Encryption
10627,Operating_Systems/Distributed
10628,Databases/Temporal
10629,Operating_Systems/Distributed
10630,Operating_Systems/Distributed
10631,Programming/Software_Development
10632,Programming/Software_Development
10633,Human_Computer_Interaction/Multimedia
10634,Programming/Software_Development
10635,Artificial_Intelligence/Robotics
10636,Artificial_Intelligence/Robotics
10637,Operating_Systems/Memory_Management
10638,Artificial_Intelligence/Speech
10639,Artificial_Intelligence/Machine_Learning
10640,Programming/Logic
10641,Human_Computer_Interaction/Multimedia
10642,Programming/Debugging
10643,Programming/Compiler_Design
10644,Operating_Systems/Realtime
10645,Operating_Systems/Memory_Management
10646,Operating_Systems/Fault_Tolerance
10647,Programming/Object_Oriented
10648,Artificial_Intelligence/Machine_Learning
10649,Programming/Software_Development
10650,Artificial_Intelligence/Machine_Learning
10651,Artificial_Intelligence/Machine_Learning
10652,Networking/Routing
10653,Data_Structures__Algorithms_and_Theory/Parallel
10654,Databases/Performance
10655,Operating_Systems/Realtime
10656,Operating_Systems/Memory_Management
10657,Data_Structures__Algorithms_and_Theory/Parallel
10658,Data_Structures__Algorithms_and_Theory/Randomized
10659,Data_Structures__Algorithms_and_Theory/Randomized
10660,Programming/Compiler_Design
10661,Operating_Systems/Distributed
10662,Artificial_Intelligence/Machine_Learning
10663,Programming/Software_Development
10664,Programming/Software_Development
10665,Artificial_Intelligence/Machine_Learning
10666,Artificial_Intelligence/Knowledge_Representation
10667,Artificial_Intelligence/Planning
10668,Programming/Debugging
10669,Artificial_Intelligence/Speech
10670,Networking/Internet
10671,Artificial_Intelligence/Agents
10672,Artificial_Intelligence/Machine_Learning
10673,Artificial_Intelligence/Theorem_Proving
10674,Artificial_Intelligence/Theorem_Proving
10675,Networking/Internet
10676,Networking/Internet
10677,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10678,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10679,Databases/Temporal
10680,Artificial_Intelligence/NLP
10681,Artificial_Intelligence/NLP
10682,Operating_Systems/Distributed
10683,Artificial_Intelligence/Planning
10684,Operating_Systems/Memory_Management
10685,Artificial_Intelligence/Machine_Learning
10686,Networking/Protocols
10687,Databases/Temporal
10688,Artificial_Intelligence/Speech
10689,Artificial_Intelligence/Speech
10690,Operating_Systems/Fault_Tolerance
10691,Operating_Systems/Fault_Tolerance
10692,Programming/Compiler_Design
10693,Encryption_and_Compression/Security
10694,Networking/Protocols
10695,Artificial_Intelligence/Machine_Learning
10696,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10697,Artificial_Intelligence/Knowledge_Representation
10698,Encryption_and_Compression/Security
10699,Artificial_Intelligence/Theorem_Proving
10700,Hardware_and_Architecture/Input_Output_and_Storage
10701,Programming/Compiler_Design
10702,Hardware_and_Architecture/VLSI
10703,Artificial_Intelligence/Machine_Learning
10704,Artificial_Intelligence/Data_Mining
10705,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10706,Programming/Java
10707,Artificial_Intelligence/Machine_Learning
10708,Databases/Temporal
10709,Databases/Concurrency
10710,Operating_Systems/Realtime
10711,Operating_Systems/Memory_Management
10712,Databases/Query_Evaluation
10713,Databases/Performance
10714,Databases/Performance
10715,Artificial_Intelligence/Agents
10716,Operating_Systems/Memory_Management
10717,Artificial_Intelligence/Planning
10718,Networking/Internet
10719,Operating_Systems/Distributed
10720,Programming/Garbage_Collection
10721,Networking/Wireless
10722,Artificial_Intelligence/Machine_Learning
10723,Hardware_and_Architecture/Memory_Structures
10724,Artificial_Intelligence/Agents
10725,Artificial_Intelligence/NLP
10726,Human_Computer_Interaction/Multimedia
10727,Artificial_Intelligence/Vision_and_Pattern_Recognition
10728,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10729,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10730,Operating_Systems/Distributed
10731,Operating_Systems/Fault_Tolerance
10732,Programming/Debugging
10733,Databases/Object_Oriented
10734,Artificial_Intelligence/Machine_Learning
10735,Artificial_Intelligence/Machine_Learning
10736,Artificial_Intelligence/Machine_Learning
10737,Artificial_Intelligence/Knowledge_Representation
10738,Encryption_and_Compression/Security
10739,Hardware_and_Architecture/Memory_Structures
10740,Artificial_Intelligence/Machine_Learning
10741,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10742,Encryption_and_Compression/Compression
10743,Encryption_and_Compression/Compression
10744,Databases/Concurrency
10745,Artificial_Intelligence/Machine_Learning
10746,Artificial_Intelligence/Speech
10747,Programming/Compiler_Design
10748,Operating_Systems/Realtime
10749,Operating_Systems/Realtime
10750,Artificial_Intelligence/Machine_Learning
10751,Programming/Compiler_Design
10752,Artificial_Intelligence/Machine_Learning
10753,Human_Computer_Interaction/Multimedia
10754,Networking/Protocols
10755,Information_Retrieval/Retrieval
10756,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10757,Artificial_Intelligence/Machine_Learning
10758,Artificial_Intelligence/Machine_Learning
10759,Artificial_Intelligence/Machine_Learning
10760,Artificial_Intelligence/Machine_Learning
10761,Programming/Functional
10762,Artificial_Intelligence/Theorem_Proving
10763,Encryption_and_Compression/Compression
10764,Encryption_and_Compression/Compression
10765,Artificial_Intelligence/Speech
10766,Artificial_Intelligence/Planning
10767,Artificial_Intelligence/Planning
10768,Operating_Systems/Distributed
10769,Programming/Software_Development
10770,Networking/Internet
10771,Artificial_Intelligence/Vision_and_Pattern_Recognition
10772,Artificial_Intelligence/Vision_and_Pattern_Recognition
10773,Artificial_Intelligence/Agents
10774,Artificial_Intelligence/Agents
10775,Artificial_Intelligence/Machine_Learning
10776,Operating_Systems/Distributed
10777,Artificial_Intelligence/Speech
10778,Artificial_Intelligence/Machine_Learning
10779,Programming/Software_Development
10780,Data_Structures__Algorithms_and_Theory/Randomized
10781,Data_Structures__Algorithms_and_Theory/Hashing
10782,Programming/Java
10783,Operating_Systems/Memory_Management
10784,Programming/Compiler_Design
10785,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10786,Programming/Compiler_Design
10787,Artificial_Intelligence/Machine_Learning
10788,Artificial_Intelligence/Speech
10789,Artificial_Intelligence/NLP
10790,Artificial_Intelligence/NLP
10791,Artificial_Intelligence/Robotics
10792,Artificial_Intelligence/Vision_and_Pattern_Recognition
10793,Networking/Protocols
10794,Artificial_Intelligence/Machine_Learning
10795,Artificial_Intelligence/Machine_Learning
10796,Artificial_Intelligence/Speech
10797,Artificial_Intelligence/Machine_Learning
10798,Artificial_Intelligence/Agents
10799,Databases/Concurrency
10800,Artificial_Intelligence/Theorem_Proving
10801,Artificial_Intelligence/Machine_Learning
10802,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10803,Artificial_Intelligence/Machine_Learning
10804,Artificial_Intelligence/Speech
10805,Programming/Compiler_Design
10806,Programming/Compiler_Design
10807,Networking/Wireless
10808,Operating_Systems/Fault_Tolerance
10809,Hardware_and_Architecture/Logic_Design
10810,Hardware_and_Architecture/Logic_Design
10811,Artificial_Intelligence/Planning
10812,Databases/Object_Oriented
10813,Operating_Systems/Memory_Management
10814,Artificial_Intelligence/Robotics
10815,Artificial_Intelligence/Agents
10816,Hardware_and_Architecture/VLSI
10817,Hardware_and_Architecture/Logic_Design
10818,Hardware_and_Architecture/Logic_Design
10819,Artificial_Intelligence/Machine_Learning
10820,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10821,Artificial_Intelligence/Robotics
10822,Data_Structures__Algorithms_and_Theory/Formal_Languages
10823,Programming/Debugging
10824,Programming/Software_Development
10825,Artificial_Intelligence/Speech
10826,Encryption_and_Compression/Security
10827,Artificial_Intelligence/Machine_Learning
10828,Artificial_Intelligence/Vision_and_Pattern_Recognition
10829,Hardware_and_Architecture/Memory_Structures
10830,Hardware_and_Architecture/Memory_Structures
10831,Artificial_Intelligence/Agents
10832,Networking/Protocols
10833,Operating_Systems/Memory_Management
10834,Artificial_Intelligence/Games_and_Search
10835,Artificial_Intelligence/Games_and_Search
10836,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10837,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10838,Information_Retrieval/Extraction
10839,Networking/Protocols
10840,Operating_Systems/Distributed
10841,Programming/Compiler_Design
10842,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10843,Human_Computer_Interaction/Wearable_Computers
10844,Programming/Functional
10845,Artificial_Intelligence/Vision_and_Pattern_Recognition
10846,Artificial_Intelligence/Vision_and_Pattern_Recognition
10847,Networking/Protocols
10848,Artificial_Intelligence/Machine_Learning
10849,Data_Structures__Algorithms_and_Theory/Parallel
10850,Programming/Functional
10851,Programming/Compiler_Design
10852,Human_Computer_Interaction/Multimedia
10853,Programming/Logic
10854,Hardware_and_Architecture/VLSI
10855,Databases/Deductive
10856,Artificial_Intelligence/Agents
10857,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10858,Artificial_Intelligence/Machine_Learning
10859,Databases/Concurrency
10860,Operating_Systems/Memory_Management
10861,Programming/Compiler_Design
10862,Programming/Compiler_Design
10863,Artificial_Intelligence/Machine_Learning
10864,Artificial_Intelligence/Machine_Learning
10865,Artificial_Intelligence/Machine_Learning
10866,Programming/Compiler_Design
10867,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10868,Data_Structures__Algorithms_and_Theory/Sorting
10869,Artificial_Intelligence/Machine_Learning
10870,Programming/Compiler_Design
10871,Operating_Systems/Distributed
10872,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10873,Encryption_and_Compression/Encryption
10874,Artificial_Intelligence/Vision_and_Pattern_Recognition
10875,Artificial_Intelligence/NLP
10876,Artificial_Intelligence/Games_and_Search
10877,Artificial_Intelligence/Theorem_Proving
10878,Artificial_Intelligence/Machine_Learning
10879,Artificial_Intelligence/Expert_Systems
10880,Artificial_Intelligence/Machine_Learning
10881,Data_Structures__Algorithms_and_Theory/Logic
10882,Data_Structures__Algorithms_and_Theory/Formal_Languages
10883,Databases/Query_Evaluation
10884,Programming/Software_Development
10885,Artificial_Intelligence/Machine_Learning
10886,Operating_Systems/Distributed
10887,Artificial_Intelligence/Machine_Learning
10888,Artificial_Intelligence/Games_and_Search
10889,Artificial_Intelligence/Machine_Learning
10890,Artificial_Intelligence/Machine_Learning
10891,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10892,Artificial_Intelligence/Agents
10893,Artificial_Intelligence/Machine_Learning
10894,Artificial_Intelligence/NLP
10895,Data_Structures__Algorithms_and_Theory/Logic
10896,Artificial_Intelligence/Machine_Learning
10897,Encryption_and_Compression/Compression
10898,Artificial_Intelligence/Machine_Learning
10899,Artificial_Intelligence/Robotics
10900,Human_Computer_Interaction/Wearable_Computers
10901,Operating_Systems/Fault_Tolerance
10902,Operating_Systems/Distributed
10903,Networking/Protocols
10904,Artificial_Intelligence/Robotics
10905,Data_Structures__Algorithms_and_Theory/Computational_Complexity
10906,Data_Structures__Algorithms_and_Theory/Formal_Languages
10907,Operating_Systems/Fault_Tolerance
10908,Programming/Semantics
10909,Artificial_Intelligence/Machine_Learning
10910,Artificial_Intelligence/Vision_and_Pattern_Recognition
10911,Artificial_Intelligence/Vision_and_Pattern_Recognition
10912,Operating_Systems/Fault_Tolerance
10913,Operating_Systems/Fault_Tolerance
10914,Artificial_Intelligence/Agents
10915,Artificial_Intelligence/Robotics
10916,Operating_Systems/Realtime
10917,Operating_Systems/Realtime
10918,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10919,Artificial_Intelligence/Robotics
10920,Operating_Systems/Fault_Tolerance
10921,Artificial_Intelligence/Vision_and_Pattern_Recognition
10922,Artificial_Intelligence/Vision_and_Pattern_Recognition
10923,Artificial_Intelligence/Machine_Learning
10924,Data_Structures__Algorithms_and_Theory/Computational_Geometry
10925,Databases/Performance
10926,Hardware_and_Architecture/High_Performance_Computing
10927,Artificial_Intelligence/Agents
10928,Artificial_Intelligence/Machine_Learning
10929,Human_Computer_Interaction/Interface_Design
10930,Operating_Systems/Realtime
10931,Operating_Systems/Realtime
10932,Hardware_and_Architecture/High_Performance_Computing
10933,Hardware_and_Architecture/VLSI
10934,Networking/Protocols
10935,Human_Computer_Interaction/Graphics_and_Virtual_Reality
10936,Artificial_Intelligence/Planning
10937,Artificial_Intelligence/Planning
